; CSV, generated by libsigrok4DSL 0.2.0 on Tue Aug 18 11:58:04 2020
; Channels (2/2)
; Sample rate: 100 MHz
; Sample count: 953.707584 M Samples
Time(s), E, D
6,78282106,0,1
6,78282116,0,0
6,78282123,0,1
6,78282133,0,0
6,78282139,0,1
6,7828215,0,0
6,78282182,0,1
6,78282233,0,0
6,78282242,0,1
6,78282251,0,0
6,78282253,1,0
6,78282317,1,1
6,78282353,1,0
6,78282452,1,1
6,78282499,1,0
6,78285933,1,1
6,78285968,1,0
6,78285977,1,1
6,78285988,1,0
6,78285999,1,1
6,78286017,1,0
6,7828608,1,1
6,78286115,1,0
6,78286191,1,1
6,78286231,1,0
6,78286283,1,1
6,78286294,1,0
6,78286299,1,1
6,78286331,1,0
6,78286367,1,1
6,78286416,1,0
6,78286497,1,1
6,78286517,1,0
6,78286525,1,1
6,78286537,1,0
6,78286587,1,1
6,78286652,1,0
6,7828674,1,1
6,78286798,1,0
6,7828685,1,1
6,78286886,1,0
6,78286897,1,1
6,78286911,1,0
6,78286965,1,1
6,78287017,1,0
6,78287085,1,1
6,78287133,1,0
6,78287199,1,1
6,78287281,1,0
6,78287292,1,1
6,78287317,1,0
6,78287367,1,1
6,78287402,1,0
6,78287432,1,1
6,78287451,1,0
6,78287486,1,1
6,78287531,1,0
6,78287541,1,1
6,78287553,1,0
6,78287751,1,1
6,78287771,1,0
6,78287782,1,1
6,78287801,1,0
6,78287867,1,1
6,78287895,1,0
6,78287975,1,1
6,78288016,1,0
6,78288099,1,1
6,78288135,1,0
6,78288232,1,1
6,78288282,1,0
6,78288367,1,1
6,78288403,1,0
6,78288683,1,1
6,78288735,1,0
6,78288747,1,1
6,78288867,1,0
6,78883309,1,1
6,78883345,1,0
6,78883448,1,1
6,78883481,1,0
6,78883511,1,1
6,78883546,1,0
6,78883556,1,1
6,78883606,1,0
6,78883779,1,1
6,78883814,1,0
6,78883913,1,1
6,78883933,1,0
6,78883945,1,1
6,78883955,1,0
6,78883964,1,1
6,78883977,1,0
6,78884037,1,1
6,78884077,1,0
6,78884145,1,1
6,78884183,1,0
6,78884193,1,1
6,78884213,1,0
6,7888427,1,1
6,78884321,1,0
6,78884412,1,1
6,78884431,1,0
6,78884443,1,1
6,78884455,1,0
6,78884525,1,1
6,7888457,1,0
6,78884643,1,1
6,78884693,1,0
6,78884769,1,1
6,78884815,1,0
6,78884845,1,1
6,78884916,1,0
6,78884926,1,1
6,78884944,1,0
6,78884954,1,1
6,78884962,1,0
6,78884969,1,1
6,78884979,1,0
6,78885044,1,1
6,78885066,1,0
6,78885076,1,1
6,7888509,1,0
6,78885148,1,1
6,78885197,1,0
6,78885276,1,1
6,7888531,1,0
6,78885409,1,1
6,78885429,1,0
6,78885495,1,1
6,78885547,1,0
6,78885635,1,1
6,78885678,1,0
6,78885812,1,1
6,78885849,1,0
6,7888586,1,1
6,78885881,1,0
6,78885963,1,1
6,78885994,1,0
6,78886075,1,1
6,78886096,1,0
6,78886111,1,1
6,78886128,1,0
6,78886179,1,1
6,78886243,1,0
6,78886309,1,1
6,7888636,1,0
6,78886547,1,1
6,78886579,1,0
6,78886592,1,1
6,78886695,1,0
6,78886708,1,1
6,78886728,1,0
6,78886779,1,1
6,78886845,1,0
6,78886912,1,1
6,78886961,1,0
6,78886971,1,1
6,7888703,1,0
6,78887113,1,1
6,78887145,1,0
6,78890127,1,1
6,78890159,1,0
6,78890169,1,1
6,78890178,1,0
6,78890192,1,1
6,78890205,1,0
6,78890215,1,1
6,78890225,1,0
6,78890242,1,1
6,78890253,1,0
6,78890259,1,1
6,7889027,1,0
6,78890276,1,1
6,78890286,1,0
6,78890292,1,1
6,78890307,1,0
6,78890324,1,1
6,78890341,1,0
6,78890349,1,1
6,7889036,1,0
6,78890366,1,1
6,78890373,0,1
6,78890375,0,0
6,78890389,0,1
6,78890406,0,0
6,78890415,0,1
6,78890425,0,0
6,78890432,0,1
6,78890441,0,0
6,78890448,0,1
6,78890457,0,0
6,7889047,0,1
6,78890482,0,0
6,7889049,0,1
6,78890499,0,0
6,78890506,0,1
6,78890522,0,0
6,78890532,0,1
6,7889054,0,0
6,78890548,0,1
6,78890557,0,0
6,78890565,0,1
6,78890573,0,0
6,78890588,0,1
6,78890605,0,0
6,78890615,0,1
6,78890623,0,0
6,78890632,0,1
6,7889064,0,0
6,78890655,0,1
6,78890673,0,0
6,78890689,0,1
6,78890699,0,0
6,78890707,0,1
6,78890723,0,0
6,78890739,0,1
6,78890749,0,0
6,78890757,0,1
6,78890772,0,0
6,78890789,0,1
6,78890799,0,0
6,78890806,0,1
6,78890815,0,0
6,78890823,0,1
6,78890832,0,0
6,7889084,0,1
6,78890856,0,0
6,78890865,0,1
6,78890873,0,0
6,78890881,0,1
6,7889089,0,0
6,78890905,0,1
6,78890915,0,0
6,78890923,0,1
6,78890939,0,0
6,78890956,0,1
6,78890965,0,0
6,78890973,0,1
6,78890989,0,0
6,78890999,0,1
6,78891006,0,0
6,78891015,0,1
6,78891023,0,0
6,78891031,0,1
6,7889104,0,0
6,78891048,0,1
6,78891057,0,0
6,78891072,0,1
6,78891082,0,0
6,7889109,0,1
6,78891098,0,0
6,78891107,0,1
6,78891122,0,0
6,78891139,0,1
6,78891149,0,0
6,78891157,0,1
6,78891172,0,0
6,78891189,0,1
6,78891199,0,0
6,78891206,0,1
6,78891222,0,0
6,78891239,0,1
6,78891255,0,0
6,78891265,0,1
6,78891273,0,0
6,78891281,0,1
6,7889129,0,0
6,78891298,0,1
6,78891307,0,0
6,78891321,0,1
6,78891332,0,0
6,78891339,0,1
6,78891355,0,0
6,78891365,0,1
6,78891374,0,0
6,78891381,0,1
6,78891391,0,0
6,78891398,0,1
6,78891408,0,0
6,78891421,0,1
6,78891433,0,0
6,78891441,0,1
6,78891456,0,0
6,78891466,0,1
6,78891475,0,0
6,78891483,0,1
6,78891493,0,0
6,78891506,0,1
6,78891519,0,0
6,78891526,0,1
6,78891535,0,0
6,78891542,0,1
6,78891558,0,0
6,78891575,0,1
6,78891592,0,0
6,78891601,0,1
6,78891611,0,0
6,78891617,0,1
6,78891628,0,0
6,78891642,0,1
6,78891654,0,0
6,78891695,0,1
6,78891745,0,0
6,78891757,1,0
6,80273551,1,1
6,80273634,1,0
6,80273952,1,1
6,80274067,1,0
6,80274129,1,1
6,80274152,1,0
6,80274162,1,1
6,80274181,1,0
6,80274232,1,1
6,80274263,1,0
6,80274277,1,1
6,80274296,1,0
6,80274311,1,1
6,80274328,1,0
6,80274343,1,1
6,80274356,1,0
6,80274361,1,1
6,80274377,1,0
6,80274393,1,1
6,8027441,1,0
6,80274419,1,1
6,80274425,0,1
6,80274428,0,0
6,80274435,0,1
6,80274445,0,0
6,80274459,0,1
6,8027447,0,0
6,80274477,0,1
6,80274486,0,0
6,80274493,0,1
6,80274502,0,0
6,80274509,0,1
6,80274525,0,0
6,80274534,0,1
6,80274543,0,0
6,80274556,0,1
6,80274575,0,0
6,80274591,0,1
6,80274608,0,0
6,80274625,0,1
6,80274641,0,0
6,80274658,0,1
6,80274675,0,0
6,80274692,0,1
6,80274701,0,0
6,80274709,0,1
6,80274718,0,0
6,80274726,0,1
6,80274741,0,0
6,80274759,0,1
6,80274768,0,0
6,80274776,0,1
6,80274791,0,0
6,80274809,0,1
6,80274825,0,0
6,80274835,0,1
6,80274843,0,0
6,80274859,0,1
6,80274875,0,0
6,80274892,0,1
6,80274909,0,0
6,80274918,0,1
6,80274926,0,0
6,80274935,0,1
6,80274943,0,0
6,80274951,0,1
6,80274959,0,0
6,80274975,0,1
6,80274985,0,0
6,80274993,0,1
6,80275001,0,0
6,80275009,0,1
6,80275025,0,0
6,80275035,0,1
6,80275043,0,0
6,80275059,0,1
6,80275075,0,0
6,80275092,0,1
6,80275101,0,0
6,80275109,0,1
6,80275125,0,0
6,80275142,0,1
6,80275151,0,0
6,80275159,0,1
6,80275168,0,0
6,80275176,0,1
6,80275191,0,0
6,80275201,0,1
6,80275209,0,0
6,80275218,0,1
6,80275226,0,0
6,80275234,0,1
6,80275243,0,0
6,80275258,0,1
6,80275268,0,0
6,80275276,0,1
6,80275285,0,0
6,80275293,0,1
6,80275301,0,0
6,80275309,0,1
6,80275318,0,0
6,80275326,0,1
6,80275341,0,0
6,80275358,0,1
6,80275375,0,0
6,80275391,0,1
6,80275408,0,0
6,80275425,0,1
6,80275435,0,0
6,80275442,0,1
6,80275451,0,0
6,80275459,0,1
6,80275468,0,0
6,80275476,0,1
6,80275491,0,0
6,80275501,0,1
6,8027551,0,0
6,80275523,0,1
6,80275541,0,0
6,80275551,0,1
6,80275561,0,0
6,80275573,0,1
6,80275592,0,0
6,80275601,0,1
6,80275611,0,0
6,80275618,0,1
6,80275628,0,0
6,80275635,0,1
6,80275645,0,0
6,80275658,0,1
6,80275671,0,0
6,80275678,0,1
6,80275687,0,0
6,80275695,0,1
6,8027571,0,0
6,8027572,0,1
6,80275729,0,0
6,80275736,0,1
6,80275747,0,0
6,80275759,0,1
6,80275777,0,0
6,80275794,0,1
6,80275812,0,0
6,80275821,0,1
6,80275829,0,0
6,80275836,0,1
6,80275847,0,0
6,80275855,0,1
6,80275864,0,0
6,80275873,0,1
6,80275881,0,0
6,80275895,0,1
6,80275907,0,0
6,8027593,0,1
6,8027595,0,0
6,80275957,0,1
6,80275967,1,1
6,80275981,1,0
6,80276049,1,1
6,80276087,1,0
6,80276162,1,1
6,80276215,1,0
6,80279316,1,1
6,80279347,1,0
6,80279435,1,1
6,80279449,1,0
6,80279523,1,1
6,80279565,1,0
6,80279646,1,1
6,80279667,1,0
6,80279715,1,1
6,80279766,1,0
6,80279863,1,1
6,80279898,1,0
6,80279933,1,1
6,80279946,1,0
6,80279956,1,1
6,80279991,1,0
6,80280078,1,1
6,80280108,1,0
6,80280117,1,1
6,80280127,1,0
6,80280184,1,1
6,80280229,1,0
6,80280266,1,1
6,80280315,1,0
6,80280328,1,1
6,80280347,1,0
6,80280397,1,1
6,80280431,1,0
6,80280497,1,1
6,80280517,1,0
6,80280528,1,1
6,80280555,1,0
6,80280612,1,1
6,80280647,1,0
6,80280764,1,1
6,80280791,1,0
6,80280865,1,1
6,80280909,1,0
6,80281149,1,1
6,80281183,1,0
6,80281195,1,1
6,80281215,1,0
6,80281227,1,1
6,80281248,1,0
6,80281469,1,1
6,80281584,1,0
6,80281816,1,1
6,8028185,1,0
6,80281904,1,1
6,80281974,1,0
6,80281983,1,1
6,80282098,1,0
6,80282108,1,1
6,80282131,1,0
6,80282199,1,1
6,80282256,1,0
6,80282265,1,1
6,80282317,1,0
6,80876558,1,1
6,80876673,1,0
6,80876992,1,1
6,80877015,1,0
6,80877025,1,1
6,80877058,1,0
6,80877226,1,1
6,8087726,1,0
6,80877273,1,1
6,80877358,1,0
6,80877458,1,1
6,80877478,1,0
6,80877551,1,1
6,80877593,1,0
6,8087766,1,1
6,80877693,1,0
6,80877707,1,1
6,80877718,1,0
6,80877775,1,1
6,8087785,1,0
6,80877861,1,1
6,80877875,1,0
6,8087794,1,1
6,80877962,1,0
6,80878042,1,1
6,80878074,1,0
6,8087813,1,1
6,80878192,1,0
6,80878241,1,1
6,80878318,1,0
6,80878327,1,1
6,80878347,1,0
6,80878357,1,1
6,80878369,1,0
6,80878424,1,1
6,80878459,1,0
6,80878534,1,1
6,80878574,1,0
6,80878641,1,1
6,80878662,1,0
6,80878743,1,1
6,80878775,1,0
6,80878845,1,1
6,80878875,1,0
6,80878993,1,1
6,80879023,1,0
6,80879084,1,1
6,80879143,1,0
6,80879311,1,1
6,80879345,1,0
6,80879425,1,1
6,80879459,1,0
6,80879474,1,1
6,80879493,1,0
6,80879544,1,1
6,80879593,1,0
6,80879676,1,1
6,80879709,1,0
6,80879791,1,1
6,80879813,1,0
6,80879826,1,1
6,80879842,1,0
6,80879875,1,1
6,80879959,1,0
6,80880025,1,1
6,80880073,1,0
6,80880146,1,1
6,80880212,1,0
6,80880223,1,1
6,80880243,1,0
6,80880307,1,1
6,80880353,1,0
6,80880366,1,1
6,80880374,1,0
6,80880431,1,1
6,80880476,1,0
6,80880543,1,1
6,80880563,1,0
6,80880573,1,1
6,80880593,1,0
6,80880662,1,1
6,80880697,1,0
6,80880708,1,1
6,80880719,1,0
6,80880768,1,1
6,80880862,1,0
6,80881226,1,1
6,80881341,1,0
6,80883809,1,1
6,80883828,1,0
6,8088384,1,1
6,80883853,1,0
6,80883905,1,1
6,8088394,1,0
6,80883956,1,1
6,80883968,1,0
6,80883974,1,1
6,80883983,1,0
6,80883991,1,1
6,80883999,1,0
6,80884006,1,1
6,80884022,1,0
6,80884038,1,1
6,80884056,1,0
6,80884064,1,1
6,80884074,1,0
6,8088408,1,1
6,80884088,0,1
6,8088409,0,0
6,80884103,0,1
6,80884121,0,0
6,8088413,0,1
6,80884139,0,0
6,80884146,0,1
6,80884155,0,0
6,80884163,0,1
6,80884172,0,0
6,80884185,0,1
6,80884196,0,0
6,80884204,0,1
6,80884213,0,0
6,80884221,0,1
6,80884236,0,0
6,80884246,0,1
6,80884254,0,0
6,80884263,0,1
6,80884271,0,0
6,80884279,0,1
6,80884288,0,0
6,80884303,0,1
6,8088432,0,0
6,80884329,0,1
6,80884337,0,0
6,80884346,0,1
6,80884354,0,0
6,80884369,0,1
6,80884387,0,0
6,80884403,0,1
6,80884413,0,0
6,80884421,0,1
6,80884437,0,0
6,80884453,0,1
6,80884463,0,0
6,80884471,0,1
6,80884487,0,0
6,80884503,0,1
6,80884513,0,0
6,80884521,0,1
6,80884529,0,0
6,80884537,0,1
6,80884546,0,0
6,80884554,0,1
6,8088457,0,0
6,80884579,0,1
6,80884587,0,0
6,80884596,0,1
6,80884604,0,0
6,8088462,0,1
6,80884629,0,0
6,80884637,0,1
6,80884653,0,0
6,8088467,0,1
6,80884679,0,0
6,80884687,0,1
6,80884703,0,0
6,80884713,0,1
6,80884721,0,0
6,80884729,0,1
6,80884737,0,0
6,80884746,0,1
6,80884754,0,0
6,80884763,0,1
6,80884771,0,0
6,80884787,0,1
6,80884796,0,0
6,80884804,0,1
6,80884813,0,0
6,80884821,0,1
6,80884836,0,0
6,80884853,0,1
6,80884863,0,0
6,80884871,0,1
6,80884886,0,0
6,80884903,0,1
6,80884913,0,0
6,80884921,0,1
6,80884936,0,0
6,80884953,0,1
6,80884969,0,0
6,80884979,0,1
6,80884987,0,0
6,80884996,0,1
6,80885004,0,0
6,80885012,0,1
6,80885021,0,0
6,80885035,0,1
6,80885046,0,0
6,80885054,0,1
6,80885069,0,0
6,80885079,0,1
6,80885088,0,0
6,80885096,0,1
6,80885105,0,0
6,80885113,0,1
6,80885122,0,0
6,80885135,0,1
6,80885148,0,0
6,80885155,0,1
6,80885171,0,0
6,80885179,0,1
6,8088519,0,0
6,80885197,0,1
6,80885207,0,0
6,8088522,0,1
6,80885233,0,0
6,8088524,0,1
6,80885249,0,0
6,80885256,0,1
6,80885272,0,0
6,80885289,0,1
6,80885306,0,0
6,80885315,0,1
6,80885325,0,0
6,80885332,0,1
6,80885342,0,0
6,80885356,0,1
6,80885367,0,0
6,8088541,0,1
6,80885459,0,0
6,80885461,1,0
6,80885542,1,1
6,80885657,1,0
6,82267701,1,1
6,82267782,1,0
6,82267797,1,1
6,82267831,1,0
6,82267881,1,1
6,82267901,1,0
6,82267949,1,1
6,8226796,1,0
6,82267964,1,1
6,82267981,1,0
6,82267998,1,1
6,82268013,1,0
6,82268029,1,1
6,82268047,1,0
6,82268062,1,1
6,82268074,1,0
6,8226808,1,1
6,82268096,1,0
6,82268112,1,1
6,82268129,1,0
6,82268137,1,1
6,82268147,0,0
6,82268154,0,1
6,82268163,0,0
6,82268177,0,1
6,82268189,0,0
6,82268195,0,1
6,82268204,0,0
6,82268211,0,1
6,82268221,0,0
6,82268228,0,1
6,82268244,0,0
6,82268253,0,1
6,82268262,0,0
6,82268275,0,1
6,82268293,0,0
6,82268309,0,1
6,82268326,0,0
6,82268343,0,1
6,82268359,0,0
6,82268377,0,1
6,82268393,0,0
6,8226841,0,1
6,8226842,0,0
6,82268428,0,1
6,82268436,0,0
6,82268445,0,1
6,8226846,0,0
6,82268477,0,1
6,82268487,0,0
6,82268494,0,1
6,8226851,0,0
6,82268527,0,1
6,82268544,0,0
6,82268553,0,1
6,82268561,0,0
6,82268577,0,1
6,82268594,0,0
6,82268611,0,1
6,82268627,0,0
6,82268636,0,1
6,82268644,0,0
6,82268653,0,1
6,82268661,0,0
6,82268669,0,1
6,82268678,0,0
6,82268693,0,1
6,82268703,0,0
6,82268711,0,1
6,82268719,0,0
6,82268728,0,1
6,82268743,0,0
6,82268753,0,1
6,82268761,0,0
6,82268777,0,1
6,82268794,0,0
6,8226881,0,1
6,8226882,0,0
6,82268827,0,1
6,82268844,0,0
6,82268861,0,1
6,8226887,0,0
6,82268877,0,1
6,82268886,0,0
6,82268894,0,1
6,8226891,0,0
6,8226892,0,1
6,82268928,0,0
6,82268936,0,1
6,82268945,0,0
6,82268953,0,1
6,82268961,0,0
6,82268977,0,1
6,82268987,0,0
6,82268994,0,1
6,82269003,0,0
6,82269011,0,1
6,8226902,0,0
6,82269028,0,1
6,82269036,0,0
6,82269045,0,1
6,82269059,0,0
6,82269077,0,1
6,82269093,0,0
6,8226911,0,1
6,82269127,0,0
6,82269143,0,1
6,82269153,0,0
6,82269161,0,1
6,82269169,0,0
6,82269177,0,1
6,82269186,0,0
6,82269194,0,1
6,82269209,0,0
6,8226922,0,1
6,82269228,0,0
6,82269241,0,1
6,8226926,0,0
6,82269269,0,1
6,82269279,0,0
6,82269291,0,1
6,82269311,0,0
6,8226932,0,1
6,82269329,0,0
6,82269337,0,1
6,82269347,0,0
6,82269353,0,1
6,82269363,0,0
6,82269376,0,1
6,82269389,0,0
6,82269397,0,1
6,82269406,0,0
6,82269413,0,1
6,82269429,0,0
6,82269438,0,1
6,82269447,0,0
6,82269455,0,1
6,82269465,0,0
6,82269478,0,1
6,82269496,0,0
6,82269513,0,1
6,8226953,0,0
6,82269539,0,1
6,82269548,0,0
6,82269555,0,1
6,82269565,0,0
6,82269572,0,1
6,82269582,0,0
6,8226959,0,1
6,82269599,0,0
6,82269614,0,1
6,82269625,0,0
6,82269631,0,1
6,82269664,0,0
6,82269674,0,1
6,82269685,0,0
6,82269692,0,1
6,82269701,1,1
6,82269716,1,0
6,82269768,1,1
6,82269847,1,0
6,82273199,1,1
6,82273232,1,0
6,82273299,1,1
6,8227336,1,0
6,82273431,1,1
6,82273453,1,0
6,82273464,1,1
6,82273481,1,0
6,82273516,1,1
6,82273551,1,0
6,82273557,1,1
6,82273569,1,0
6,82273579,1,1
6,82273598,1,0
6,82273647,1,1
6,82273669,1,0
6,82273674,1,1
6,82273688,1,0
6,82273699,1,1
6,82273708,1,0
6,8227375,1,1
6,82273823,1,0
6,82273881,1,1
6,82273916,1,0
6,82273981,1,1
6,82274032,1,0
6,82274049,1,1
6,82274067,1,0
6,82274113,1,1
6,82274149,1,0
6,82274159,1,1
6,82274167,1,0
6,82274246,1,1
6,82274297,1,0
6,8227435,1,1
6,82274386,1,0
6,82274398,1,1
6,82274416,1,0
6,82274479,1,1
6,82274532,1,0
6,82274583,1,1
6,82274698,1,0
6,82274797,1,1
6,82274817,1,0
6,82274867,1,1
6,82274933,1,0
6,82274946,1,1
6,82274965,1,0
6,82275014,1,1
6,82275067,1,0
6,82275153,1,1
6,82275176,1,0
6,82275241,1,1
6,82275356,1,0
6,82275465,1,1
6,82275499,1,0
6,82275558,1,1
6,82275632,1,0
6,82275642,1,1
6,82275652,1,0
6,82275663,1,1
6,82275676,1,0
6,82275743,1,1
6,82275783,1,0
6,82275865,1,1
6,8227591,1,0
6,8227595,1,1
6,82276,1,0
6,82276182,1,1
6,82276233,1,0
6,82276315,1,1
6,8227643,1,0
6,8287056,1,1
6,82870613,1,0
6,82871182,1,1
6,82871193,1,0
6,82871209,1,1
6,82871227,1,0
6,82871302,1,1
6,8287136,1,0
6,82871494,1,1
6,8287153,1,0
6,82871541,1,1
6,82871594,1,0
6,82871605,1,1
6,82871643,1,0
6,82871742,1,1
6,8287177,1,0
6,82871842,1,1
6,82871864,1,0
6,82871875,1,1
6,82871908,1,0
6,82871931,1,1
6,82872021,1,0
6,82872076,1,1
6,82872125,1,0
6,82872145,1,1
6,82872177,1,0
6,82872186,1,1
6,82872228,1,0
6,82872359,1,1
6,82872378,1,0
6,82872442,1,1
6,82872492,1,0
6,8287251,1,1
6,82872519,1,0
6,82872579,1,1
6,82872615,1,0
6,82872707,1,1
6,82872743,1,0
6,82872803,1,1
6,82872861,1,0
6,82872931,1,1
6,82872979,1,0
6,82873144,1,1
6,82873179,1,0
6,8287319,1,1
6,8287321,1,0
6,82873261,1,1
6,8287331,1,0
6,8287332,1,1
6,82873331,1,0
6,82873391,1,1
6,82873429,1,0
6,82873508,1,1
6,8287353,1,0
6,82873595,1,1
6,82873627,1,0
6,82873636,1,1
6,82873645,1,0
6,82873742,1,1
6,82873769,1,0
6,82873826,1,1
6,82873877,1,0
6,82873942,1,1
6,82873995,1,0
6,82874109,1,1
6,82874161,1,0
6,82874175,1,1
6,82874195,1,0
6,82874261,1,1
6,8287431,1,0
6,82874794,1,1
6,82874832,1,0
6,82877428,1,1
6,82877543,1,0
6,82877561,1,1
6,82877571,1,0
6,82877579,1,1
6,82877592,1,0
6,82877626,1,1
6,82877659,1,0
6,82877674,1,1
6,82877688,1,0
6,82877693,1,1
6,82877702,1,0
6,82877709,1,1
6,82877718,1,0
6,82877726,1,1
6,82877741,1,0
6,82877757,1,1
6,82877774,1,0
6,82877782,1,1
6,82877792,1,0
6,82877799,1,1
6,82877807,0,1
6,82877809,0,0
6,82877821,0,1
6,82877839,0,0
6,82877848,0,1
6,82877857,0,0
6,82877865,0,1
6,82877874,0,0
6,82877881,0,1
6,8287789,0,0
6,82877903,0,1
6,82877915,0,0
6,82877922,0,1
6,82877931,0,0
6,82877939,0,1
6,82877954,0,0
6,82877965,0,1
6,82877973,0,0
6,82877981,0,1
6,82877989,0,0
6,82877997,0,1
6,82878006,0,0
6,82878021,0,1
6,82878038,0,0
6,82878048,0,1
6,82878056,0,0
6,82878064,0,1
6,82878073,0,0
6,82878088,0,1
6,82878105,0,0
6,82878122,0,1
6,82878131,0,0
6,82878139,0,1
6,82878155,0,0
6,82878172,0,1
6,82878181,0,0
6,82878189,0,1
6,82878205,0,0
6,82878222,0,1
6,82878231,0,0
6,82878239,0,1
6,82878248,0,0
6,82878256,0,1
6,82878264,0,0
6,82878273,0,1
6,82878289,0,0
6,82878298,0,1
6,82878306,0,0
6,82878314,0,1
6,82878323,0,0
6,82878338,0,1
6,82878348,0,0
6,82878356,0,1
6,82878372,0,0
6,82878389,0,1
6,82878398,0,0
6,82878406,0,1
6,82878422,0,0
6,82878431,0,1
6,82878439,0,0
6,82878447,0,1
6,82878456,0,0
6,82878464,0,1
6,82878473,0,0
6,82878481,0,1
6,82878489,0,0
6,82878505,0,1
6,82878515,0,0
6,82878523,0,1
6,82878531,0,0
6,82878539,0,1
6,82878555,0,0
6,82878572,0,1
6,82878581,0,0
6,82878589,0,1
6,82878605,0,0
6,82878622,0,1
6,82878631,0,0
6,82878639,0,1
6,82878655,0,0
6,82878672,0,1
6,82878688,0,0
6,82878698,0,1
6,82878706,0,0
6,82878714,0,1
6,82878723,0,0
6,82878731,0,1
6,82878739,0,0
6,82878753,0,1
6,82878765,0,0
6,82878772,0,1
6,82878787,0,0
6,82878798,0,1
6,82878807,0,0
6,82878814,0,1
6,82878823,0,0
6,82878831,0,1
6,82878841,0,0
6,82878853,0,1
6,82878866,0,0
6,82878873,0,1
6,82878889,0,0
6,82878898,0,1
6,82878908,0,0
6,82878915,0,1
6,82878925,0,0
6,82878939,0,1
6,82878951,0,0
6,82878958,0,1
6,82878967,0,0
6,82878975,0,1
6,8287899,0,0
6,82879007,0,1
6,82879025,0,0
6,82879034,0,1
6,82879043,0,0
6,8287905,0,1
6,82879061,0,0
6,82879075,0,1
6,82879085,0,0
6,82879093,0,1
6,82879102,0,0
6,82879112,0,1
6,82879122,0,0
6,82879127,0,1
6,82879145,0,0
6,82879197,1,0
6,82879225,1,1
6,82879253,1,0
6,84261578,1,1
6,84261588,1,0
6,84261603,1,1
6,84261622,1,0
6,84261669,1,1
6,84261703,1,0
6,8426172,1,1
6,84261737,1,0
6,84261752,1,1
6,84261769,1,0
6,84261785,1,1
6,84261797,1,0
6,84261802,1,1
6,84261819,1,0
6,84261834,1,1
6,84261851,1,0
6,8426186,1,1
6,8426187,1,0
6,84261871,0,0
6,84261877,0,1
6,84261887,0,0
6,84261899,0,1
6,84261911,0,0
6,84261917,0,1
6,84261927,0,0
6,84261934,0,1
6,84261943,0,0
6,84261951,0,1
6,84261967,0,0
6,84261975,0,1
6,84261985,0,0
6,84261997,0,1
6,84262016,0,0
6,84262032,0,1
6,84262049,0,0
6,84262065,0,1
6,84262082,0,0
6,84262099,0,1
6,84262116,0,0
6,84262133,0,1
6,84262142,0,0
6,8426215,0,1
6,84262159,0,0
6,84262167,0,1
6,84262182,0,0
6,842622,0,1
6,84262209,0,0
6,84262217,0,1
6,84262233,0,0
6,8426225,0,1
6,84262266,0,0
6,84262275,0,1
6,84262284,0,0
6,84262299,0,1
6,84262317,0,0
6,84262333,0,1
6,8426235,0,0
6,84262359,0,1
6,84262367,0,0
6,84262375,0,1
6,84262384,0,0
6,84262392,0,1
6,84262401,0,0
6,84262416,0,1
6,84262425,0,0
6,84262433,0,1
6,84262442,0,0
6,8426245,0,1
6,84262466,0,0
6,84262475,0,1
6,84262483,0,0
6,84262499,0,1
6,84262517,0,0
6,84262533,0,1
6,84262542,0,0
6,8426255,0,1
6,84262566,0,0
6,84262583,0,1
6,84262592,0,0
6,842626,0,1
6,84262609,0,0
6,84262617,0,1
6,84262633,0,0
6,84262642,0,1
6,8426265,0,0
6,84262659,0,1
6,84262667,0,0
6,84262675,0,1
6,84262684,0,0
6,84262699,0,1
6,84262709,0,0
6,84262717,0,1
6,84262725,0,0
6,84262734,0,1
6,84262742,0,0
6,8426275,0,1
6,84262759,0,0
6,84262767,0,1
6,84262782,0,0
6,84262799,0,1
6,84262816,0,0
6,84262833,0,1
6,84262849,0,0
6,84262866,0,1
6,84262876,0,0
6,84262883,0,1
6,84262892,0,0
6,842629,0,1
6,84262909,0,0
6,84262917,0,1
6,84262931,0,0
6,84262942,0,1
6,84262951,0,0
6,84262963,0,1
6,84262982,0,0
6,84262992,0,1
6,84263001,0,0
6,84263014,0,1
6,84263033,0,0
6,84263042,0,1
6,84263052,0,0
6,84263059,0,1
6,84263069,0,0
6,84263076,0,1
6,84263086,0,0
6,84263099,0,1
6,84263111,0,0
6,84263119,0,1
6,84263128,0,0
6,84263135,0,1
6,84263151,0,0
6,8426316,0,1
6,8426317,0,0
6,84263177,0,1
6,84263187,0,0
6,842632,0,1
6,84263219,0,0
6,84263234,0,1
6,84263253,0,0
6,84263261,0,1
6,84263271,0,0
6,84263278,0,1
6,84263288,0,0
6,84263295,0,1
6,84263304,0,0
6,84263312,0,1
6,84263321,0,0
6,84263335,0,1
6,84263347,0,0
6,84263355,0,1
6,84263387,0,0
6,84263397,0,1
6,84263405,0,0
6,84263411,0,1
6,84263422,0,0
6,84263443,1,0
6,84263489,1,1
6,8426357,1,0
6,8426364,1,1
6,84263721,1,0
6,84266873,1,1
6,84266891,1,0
6,84266897,1,1
6,84266908,1,0
6,84266965,1,1
6,8426708,1,0
6,84267153,1,1
6,84267173,1,0
6,84267185,1,1
6,84267204,1,0
6,84267305,1,1
6,84267323,1,0
6,84267373,1,1
6,84267392,1,0
6,84267398,1,1
6,84267432,1,0
6,84267474,1,1
6,84267533,1,0
6,84267589,1,1
